id	uline行业号	uline行业名	状态	阿里新行业号	阿里新行业名	微信行业号	微信行业名	京东新行业号	京东新行业名
135	161215010100135	企业-生活/咨询服务-婚庆/摄影-商业摄影	1	2015063000020189	生活服务	273	企业-生活/咨询服务-婚庆/摄影	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
136	161215010100136	企业-娱乐/美容/健身服务-休闲娱乐-亲子游乐	1	2015063000020189	生活服务	56	企业-娱乐/健身服务-游艺厅/KTV/网吧	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
137	161215010100137	企业-生活/咨询服务-亲子服务-亲子游泳	1	2015063000020189	生活服务	111	企业-其他-其他行业	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
138	161215010100138	企业-娱乐/美容/健身服务-休闲娱乐-科普场馆	1	2015063000020189	生活服务	280	企业-娱乐/健身服务-俱乐部/休闲会所	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
139	161215010100139	企业-娱乐/美容/健身服务-休闲娱乐-亲子DIY	1	2015063000020189	生活服务	56	企业-娱乐/健身服务-游艺厅/KTV/网吧	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
140	161215010100140	企业-教育/培训-教育/培训/考试缴费/学费-早教中心	1	2015063000020189	生活服务	52	企业-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
141	161215010100141	企业-教育/培训-教育/培训/考试缴费/学费-少儿外语	1	2015063000020189	生活服务	52	企业-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
142	161215010100142	企业-教育/培训-教育/培训/考试缴费/学费-少儿才艺	1	2015063000020189	生活服务	52	企业-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
143	161215010100143	企业-生活/咨询服务-亲子服务-亲子服务	1	2015063000020189	生活服务	111	企业-其他-其他行业	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
144	161215010100144	企业-生活/咨询服务-亲子服务-产后恢复	1	2015063000020189	生活服务	111	企业-其他-其他行业	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
145	161215010100145	企业-生活/咨询服务-亲子服务-月子服务	1	2015063000020189	生活服务	111	企业-其他-其他行业	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
146	161215010100146	企业-生活/咨询服务-洗衣-洗衣家纺	1	2015063000020189	生活服务	311	企业-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
147	161215010100147	企业-生活/咨询服务-洗衣-鞋帽清洗	1	2015063000020189	生活服务	311	企业-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
148	161215010100148	企业-生活/咨询服务-洗衣-奢侈品养护	1	2015063000020189	生活服务	311	企业-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
149	161215010100149	企业-生活/咨询服务-洗衣-自助洗衣	1	2015063000020189	生活服务	311	企业-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
150	161215010100150	企业-生活/家居-服饰/箱包/饰品-男性服装	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
151	161215010100151	企业-生活/家居-服饰/箱包/饰品-女性成衣	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
152	161215010100152	企业-生活/家居-服饰/箱包/饰品-内衣	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
153	161215010100153	企业-生活/家居-服饰/箱包/饰品-家居服	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
154	161215010100154	企业-生活/家居-服饰/箱包/饰品-皮草皮具	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
155	161215010100155	企业-生活/家居-服饰/箱包/饰品-高档时装正装定制	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
156	161215010100156	企业-生活/家居-服饰/箱包/饰品-裁缝	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
157	161215010100157	企业-生活/家居-服饰/箱包/饰品-综合服饰	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
158	161215010100158	企业-生活/家居-服饰/箱包/饰品-儿童服饰	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
159	161215010100159	企业-生活/家居-美妆/护肤-化妆品	1	2015062600002758	购物	267	企业-生活/家居-美妆/护肤	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
160	161215010100160	企业-生活/家居-黄金珠宝/钻石/玉石-珠宝	1	2015062600002758	购物	9	企业-生活/家居-黄金珠宝/钻石/玉石	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
161	161215010100161	企业-生活/家居-黄金珠宝/钻石/玉石-金银	1	2015062600002758	购物	9	企业-生活/家居-黄金珠宝/钻石/玉石	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
162	161215010100162	企业-生活/家居-钟表/眼镜-钟表店	1	2015062600002758	购物	272	企业-生活/家居-钟表/眼镜	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
163	161215010100163	企业-生活/家居-服饰/箱包/饰品-剃须刀	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
164	161215010100164	企业-生活/家居-服饰/箱包/饰品-瑞士军刀	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
165	161215010100165	企业-生活/家居-服饰/箱包/饰品-烟酒具	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
166	161215010100166	企业-生活/家居-服饰/箱包/饰品-配饰商店	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
167	161215010100167	企业-生活/家居-服饰/箱包/饰品-假发	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
168	161215010100168	企业-生活/家居-服饰/箱包/饰品-饰物	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
169	161215010100169	企业-生活/家居-服饰/箱包/饰品-鞋类	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
170	161215010100170	企业-生活/家居-服饰/箱包/饰品-行李箱包	1	2015062600002758	购物	271	企业-生活/家居-服饰/箱包/饰品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
